Exp ID / Name,Status,Purpose,Input,Target,Model / Change,Losses,Key Params,Dataset / Split,Metrics,Main Finding,Failure Mode,Keep?,Source
exp101 / exp101_foa_lr1e3_fw0.1_hw0.15,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0319,test split; source=summary_test,"RMSE=1.1116, AbsRel=0.4414, δ1=0.4831",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp193 / exp193_n2_tenergy_lr5e4_lsh0.1,PASSED,Temporal energy attention/supervision,binaural spec,ERP depth,Temporal energy attention/supervision,Depth + λ_sh + λ_energy,from name; FOA_L1=0.0352,test split; source=n2_test,"RMSE=1.1121, AbsRel=0.4475, δ1=0.4923",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp31 / exp31_channelattn_lr1e3_fw0.1,PASSED,FOA channel attention,binaural spec,ERP depth,FOA channel attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0269,test split; source=summary_test,"RMSE=1.1121, AbsRel=0.4547, δ1=0.4804",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp13 / exp13_echodiff_lr1e4_bs16,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1134, AbsRel=0.4504, δ1=0.4930",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp191 / exp191_n2_trms_lr5e4_lsh0.1,PASSED,Temporal RMS auxiliary,binaural spec,ERP depth,Temporal RMS auxiliary,Depth + λ_sh temporal RMS aux,from name; FOA_L1=0.0350,test split; source=n2_test,"RMSE=1.1136, AbsRel=0.4408, δ1=0.4984",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp165 / exp165_pvitfoav3_lr5e5_w0.3,PASSED,Pretrained ViT + FOA aux,binaural spec,ERP depth,Pretrained ViT + FOA aux,Depth + λ_sh or FOA hist depending variant,from name; FOA_L1=0.0241,test split; source=summary_test,"RMSE=1.1140, AbsRel=0.4369, δ1=0.4896",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp168 / exp168_n3film_lr1e3_lsh0.3,PASSED,N3 FiLM,binaural spec,ERP depth,N3 FiLM,Depth + λ_sh,from name; FOA_L1=0.0343,test split; source=summary_test,"RMSE=1.1142, AbsRel=0.4434, δ1=0.4846",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp66 / exp66_echonet_lr1e3_bs8,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1156, AbsRel=0.4550, δ1=0.4778",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp223 / exp223_n3mssh_lr1e3_lsh0.2,PASSED,N3 multi-scale SH,binaural spec,ERP depth,N3 multi-scale SH,Depth + λ_sh,from name; FOA_L1=0.0310,test split; source=n3_test,"RMSE=1.1161, AbsRel=0.4171, δ1=0.4904",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp63 / exp63_vit_lr5e4_bs16,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1168, AbsRel=0.4578, δ1=0.4733",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp10 / exp10_vit_lr1e5_bs32,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1170, AbsRel=0.4720, δ1=0.4812",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp07 / exp07_vit_lr5e5_bs32,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1174, AbsRel=0.4755, δ1=0.4731",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp12 / exp12_echodiff_lr5e5_bs32,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1208, AbsRel=0.4914, δ1=0.4816",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp190 / exp190_n2_trms_lr1e3_lsh0.1,PASSED,Temporal RMS auxiliary,binaural spec,ERP depth,Temporal RMS auxiliary,Depth + λ_sh temporal RMS aux,from name; FOA_L1=0.0369,test split; source=n2_test,"RMSE=1.1231, AbsRel=0.4370, δ1=0.4868",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp06 / exp06_vit_lr1e4_bs32,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1265, AbsRel=0.4770, δ1=0.4705",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp220 / exp220_pvit_freeze20_lr1e4_lsh0.1,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=0.0326,test split; source=n3_test,"RMSE=1.1287, AbsRel=0.4631, δ1=0.4683",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp15 / exp15_echodiff_lr1e5_bs32,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1300, AbsRel=0.4708, δ1=0.4728",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp70 / exp70_echonet_lr2e3_bs16,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1398, AbsRel=0.4782, δ1=0.4343",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp177 / exp177_n3twin_lr1e3_lsh0.3,PASSED,UNKNOWN,UNKNOWN,ERP depth,UNKNOWN,BerHu + SILog depth unless noted,from name; FOA_L1=1.4440,test split; source=summary_test,"RMSE=1.1442, AbsRel=0.5449, δ1=0.4529",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp59 / exp59_resnet_lr1e4_bs16,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1444, AbsRel=0.5454, δ1=0.4480",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp57 / exp57_resnet_lr5e5_bs32,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1506, AbsRel=0.5341, δ1=0.4697",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp60 / exp60_resnet_lr3e4_bs32,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1515, AbsRel=0.4977, δ1=0.4587",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp56 / exp56_resnet_lr1e4_bs32,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1810, AbsRel=0.5063, δ1=0.4402",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp69 / exp69_echonet_lr1e3_bs16,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1852, AbsRel=0.5718, δ1=0.4039",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp09 / exp09_vit_lr5e4_bs32,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1985, AbsRel=0.5593, δ1=0.4443",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp58 / exp58_resnet_lr5e4_bs32,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.2014, AbsRel=0.4929, δ1=0.4467",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp176 / exp176_n3twin_lr5e4_lsh0.1,PASSED,UNKNOWN,UNKNOWN,ERP depth,UNKNOWN,BerHu + SILog depth unless noted,from name; FOA_L1=0.1284,test split; source=summary_test,"RMSE=1.2022, AbsRel=0.5430, δ1=0.4583",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp163 / exp163_pvitfoav2_lr5e5_w0.3,PASSED,Pretrained ViT + FOA aux,binaural spec,ERP depth,Pretrained ViT + FOA aux,Depth + λ_sh or FOA hist depending variant,from name; FOA_L1=0.0457,test split; source=summary_test,"RMSE=1.2099, AbsRel=0.5089, δ1=0.4388",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp175 / exp175_n3twin_lr1e3_lsh0.1,PASSED,UNKNOWN,UNKNOWN,ERP depth,UNKNOWN,BerHu + SILog depth unless noted,from name; FOA_L1=0.0608,test split; source=summary_test,"RMSE=1.2325, AbsRel=0.5477, δ1=0.4514",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp182 / exp182_oracle_nc1_lr5e4_lsh0.1,PASSED,FOA oracle nc1,GT FOA energy map only,ERP depth,FOA oracle nc1,BerHu + SILog depth unless noted,from name; FOA_L1=0.0467,test split; source=summary_test,"RMSE=1.2396, AbsRel=0.5352, δ1=0.4173",Energy-only ceiling; worse than binaural+energy,none reported,KEEP,master_ranking
exp183 / exp183_oracle_nc1_lr1e3_lsh0.3,PASSED,FOA oracle nc1,GT FOA energy map only,ERP depth,FOA oracle nc1,BerHu + SILog depth unless noted,from name; FOA_L1=0.0426,test split; source=summary_test,"RMSE=1.2596, AbsRel=0.5500, δ1=0.4152",Energy-only ceiling; worse than binaural+energy,none reported,KEEP,master_ranking
exp181 / exp181_oracle_nc1_lr1e3_lsh0.1,PASSED,FOA oracle nc1,GT FOA energy map only,ERP depth,FOA oracle nc1,BerHu + SILog depth unless noted,from name; FOA_L1=0.0410,test split; source=summary_test,"RMSE=1.2620, AbsRel=0.5152, δ1=0.4103",Energy-only ceiling; worse than binaural+energy,none reported,KEEP,master_ranking
exp68 / exp68_echonet_lr1e4_bs16,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.5988, AbsRel=0.6347, δ1=0.1621",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp67 / exp67_echonet_lr5e4_bs16,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.7018, AbsRel=1.0335, δ1=0.2152",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
