Exp ID / Name,Status,Purpose,Input,Target,Model / Change,Losses,Key Params,Dataset / Split,Metrics,Main Finding,Failure Mode,Keep?,Source
exp101 / exp101_foa_lr1e3_fw0.1_hw0.15,PASSED,Original FOA UNet,binaural spec,ERP depth,Original FOA UNet,Depth + foa_weight*FOA + hist_weight*SH histogram,from name; FOA_L1=0.0319,test split; source=summary_test,"RMSE=1.1116, AbsRel=0.4414, δ1=0.4831",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp193 / exp193_n2_tenergy_lr5e4_lsh0.1,PASSED,Temporal energy attention/supervision,binaural spec,ERP depth,Temporal energy attention/supervision,Depth + λ_sh + λ_energy,from name; FOA_L1=0.0352,test split; source=n2_test,"RMSE=1.1121, AbsRel=0.4475, δ1=0.4923",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp31 / exp31_channelattn_lr1e3_fw0.1,PASSED,FOA channel attention,binaural spec,ERP depth,FOA channel attention,Depth + FOA + hist + KL if configured,from name; FOA_L1=0.0269,test split; source=summary_test,"RMSE=1.1121, AbsRel=0.4547, δ1=0.4804",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp13 / exp13_echodiff_lr1e4_bs16,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1134, AbsRel=0.4504, δ1=0.4930",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp191 / exp191_n2_trms_lr5e4_lsh0.1,PASSED,Temporal RMS auxiliary,binaural spec,ERP depth,Temporal RMS auxiliary,Depth + λ_sh temporal RMS aux,from name; FOA_L1=0.0350,test split; source=n2_test,"RMSE=1.1136, AbsRel=0.4408, δ1=0.4984",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp165 / exp165_pvitfoav3_lr5e5_w0.3,PASSED,Pretrained ViT + FOA aux,binaural spec,ERP depth,Pretrained ViT + FOA aux,Depth + λ_sh or FOA hist depending variant,from name; FOA_L1=0.0241,test split; source=summary_test,"RMSE=1.1140, AbsRel=0.4369, δ1=0.4896",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp168 / exp168_n3film_lr1e3_lsh0.3,PASSED,N3 FiLM,binaural spec,ERP depth,N3 FiLM,Depth + λ_sh,from name; FOA_L1=0.0343,test split; source=summary_test,"RMSE=1.1142, AbsRel=0.4434, δ1=0.4846",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp66 / exp66_echonet_lr1e3_bs8,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1156, AbsRel=0.4550, δ1=0.4778",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp223 / exp223_n3mssh_lr1e3_lsh0.2,PASSED,N3 multi-scale SH,binaural spec,ERP depth,N3 multi-scale SH,Depth + λ_sh,from name; FOA_L1=0.0310,test split; source=n3_test,"RMSE=1.1161, AbsRel=0.4171, δ1=0.4904",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp63 / exp63_vit_lr5e4_bs16,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1168, AbsRel=0.4578, δ1=0.4733",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp10 / exp10_vit_lr1e5_bs32,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1170, AbsRel=0.4720, δ1=0.4812",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp07 / exp07_vit_lr5e5_bs32,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1174, AbsRel=0.4755, δ1=0.4731",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp12 / exp12_echodiff_lr5e5_bs32,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1208, AbsRel=0.4914, δ1=0.4816",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp190 / exp190_n2_trms_lr1e3_lsh0.1,PASSED,Temporal RMS auxiliary,binaural spec,ERP depth,Temporal RMS auxiliary,Depth + λ_sh temporal RMS aux,from name; FOA_L1=0.0369,test split; source=n2_test,"RMSE=1.1231, AbsRel=0.4370, δ1=0.4868",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp06 / exp06_vit_lr1e4_bs32,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1265, AbsRel=0.4770, δ1=0.4705",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp220 / exp220_pvit_freeze20_lr1e4_lsh0.1,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=0.0326,test split; source=n3_test,"RMSE=1.1287, AbsRel=0.4631, δ1=0.4683",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp15 / exp15_echodiff_lr1e5_bs32,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,EchoDiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1300, AbsRel=0.4708, δ1=0.4728",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp70 / exp70_echonet_lr2e3_bs16,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1398, AbsRel=0.4782, δ1=0.4343",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp177 / exp177_n3twin_lr1e3_lsh0.3,PASSED,UNKNOWN,UNKNOWN,ERP depth,UNKNOWN,BerHu + SILog depth unless noted,from name; FOA_L1=1.4440,test split; source=summary_test,"RMSE=1.1442, AbsRel=0.5449, δ1=0.4529",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp59 / exp59_resnet_lr1e4_bs16,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1444, AbsRel=0.5454, δ1=0.4480",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp57 / exp57_resnet_lr5e5_bs32,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1506, AbsRel=0.5341, δ1=0.4697",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp60 / exp60_resnet_lr3e4_bs32,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1515, AbsRel=0.4977, δ1=0.4587",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp56 / exp56_resnet_lr1e4_bs32,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1810, AbsRel=0.5063, δ1=0.4402",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp69 / exp69_echonet_lr1e3_bs16,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1852, AbsRel=0.5718, δ1=0.4039",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp09 / exp09_vit_lr5e4_bs32,PASSED,ViT from scratch,binaural spec,ERP depth,ViT from scratch,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.1985, AbsRel=0.5593, δ1=0.4443",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp58 / exp58_resnet_lr5e4_bs32,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,Pretrained ResNet,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.2014, AbsRel=0.4929, δ1=0.4467",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp176 / exp176_n3twin_lr5e4_lsh0.1,PASSED,UNKNOWN,UNKNOWN,ERP depth,UNKNOWN,BerHu + SILog depth unless noted,from name; FOA_L1=0.1284,test split; source=summary_test,"RMSE=1.2022, AbsRel=0.5430, δ1=0.4583",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp163 / exp163_pvitfoav2_lr5e5_w0.3,PASSED,Pretrained ViT + FOA aux,binaural spec,ERP depth,Pretrained ViT + FOA aux,Depth + λ_sh or FOA hist depending variant,from name; FOA_L1=0.0457,test split; source=summary_test,"RMSE=1.2099, AbsRel=0.5089, δ1=0.4388",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp175 / exp175_n3twin_lr1e3_lsh0.1,PASSED,UNKNOWN,UNKNOWN,ERP depth,UNKNOWN,BerHu + SILog depth unless noted,from name; FOA_L1=0.0608,test split; source=summary_test,"RMSE=1.2325, AbsRel=0.5477, δ1=0.4514",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp182 / exp182_oracle_nc1_lr5e4_lsh0.1,PASSED,FOA oracle nc1,GT FOA energy map only,ERP depth,FOA oracle nc1,BerHu + SILog depth unless noted,from name; FOA_L1=0.0467,test split; source=summary_test,"RMSE=1.2396, AbsRel=0.5352, δ1=0.4173",Energy-only ceiling; worse than binaural+energy,none reported,KEEP,master_ranking
exp183 / exp183_oracle_nc1_lr1e3_lsh0.3,PASSED,FOA oracle nc1,GT FOA energy map only,ERP depth,FOA oracle nc1,BerHu + SILog depth unless noted,from name; FOA_L1=0.0426,test split; source=summary_test,"RMSE=1.2596, AbsRel=0.5500, δ1=0.4152",Energy-only ceiling; worse than binaural+energy,none reported,KEEP,master_ranking
exp181 / exp181_oracle_nc1_lr1e3_lsh0.1,PASSED,FOA oracle nc1,GT FOA energy map only,ERP depth,FOA oracle nc1,BerHu + SILog depth unless noted,from name; FOA_L1=0.0410,test split; source=summary_test,"RMSE=1.2620, AbsRel=0.5152, δ1=0.4103",Energy-only ceiling; worse than binaural+energy,none reported,KEEP,master_ranking
exp68 / exp68_echonet_lr1e4_bs16,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.5988, AbsRel=0.6347, δ1=0.1621",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp67 / exp67_echonet_lr5e4_bs16,PASSED,Echo-Net,binaural spec; image/material branches fed zeros,ERP depth,Echo-Net,BerHu + SILog depth unless noted,from name; FOA_L1=NA,test split; source=summary_test,"RMSE=1.7018, AbsRel=1.0335, δ1=0.2152",See family taxonomy; exact row preserved.,none reported,KEEP,master_ranking
exp350 / unet_baseline,PASSED,Baseline UNet,binaural spec,ERP depth,unet_baseline,BerHu + SILog depth unless noted,"lr=1e-3, bs=32, best_ep=12",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2337, AbsRel=0.4486, δ1=0.4952, δ2=0.7116, δ3=0.8329, Log10=0.1554, MAE=0.7857",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp351 / unet_baseline,PASSED,Baseline UNet,binaural spec,ERP depth,unet_baseline,BerHu + SILog depth unless noted,"lr=5e-4, bs=32, best_ep=16",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2386, AbsRel=0.4573, δ1=0.4992, δ2=0.7108, δ3=0.8310, Log10=0.1577, MAE=0.7940",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp352 / unet_baseline,PASSED,Baseline UNet,binaural spec,ERP depth,unet_baseline,BerHu + SILog depth unless noted,"lr=1e-4, bs=32, best_ep=12",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2326, AbsRel=0.4703, δ1=0.4992, δ2=0.7099, δ3=0.8276, Log10=0.1577, MAE=0.7894",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp353 / unet_baseline,PASSED,Baseline UNet,binaural spec,ERP depth,unet_baseline,BerHu + SILog depth unless noted,"lr=1e-3, bs=16, best_ep=16",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2319, AbsRel=0.4666, δ1=0.4972, δ2=0.7103, δ3=0.8301, Log10=0.1563, MAE=0.7873",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp354 / unet_baseline,PASSED,Baseline UNet,binaural spec,ERP depth,unet_baseline,BerHu + SILog depth unless noted,"lr=5e-4, bs=16, best_ep=12",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2117, AbsRel=0.4676, δ1=0.4988, δ2=0.7125, δ3=0.8329, Log10=0.1547, MAE=0.7808",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp355 / vit_baseline,PASSED,ViT from scratch,binaural spec,ERP depth,vit_baseline,BerHu + SILog depth unless noted,"lr=1e-4, bs=8, best_ep=40",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2621, AbsRel=0.4989, δ1=0.4777, δ2=0.6869, δ3=0.8144, Log10=0.1647, MAE=0.8213",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp356 / vit_baseline,PASSED,ViT from scratch,binaural spec,ERP depth,vit_baseline,BerHu + SILog depth unless noted,"lr=5e-5, bs=8, best_ep=40",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2631, AbsRel=0.5005, δ1=0.4836, δ2=0.6976, δ3=0.8199, Log10=0.1633, MAE=0.8170",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp357 / vit_baseline,PASSED,ViT from scratch,binaural spec,ERP depth,vit_baseline,BerHu + SILog depth unless noted,"lr=1e-4, bs=4, best_ep=20",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.3107, AbsRel=0.4703, δ1=0.4574, δ2=0.6762, δ3=0.8077, Log10=0.1691, MAE=0.8403",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp358 / vit_baseline,PASSED,ViT from scratch,binaural spec,ERP depth,vit_baseline,BerHu + SILog depth unless noted,"lr=5e-4, bs=8, best_ep=36",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.3783, AbsRel=0.5664, δ1=0.4373, δ2=0.6512, δ3=0.7826, Log10=0.1839, MAE=0.9007",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp359 / vit_baseline,PASSED,ViT from scratch,binaural spec,ERP depth,vit_baseline,BerHu + SILog depth unless noted,"lr=1e-5, bs=8, best_ep=12",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2593, AbsRel=0.5130, δ1=0.4739, δ2=0.6830, δ3=0.8111, Log10=0.1660, MAE=0.8254",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp360 / echodiffusion,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,echodiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,"lr=1e-4, bs=16, best_ep=8",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2204, AbsRel=0.4909, δ1=0.4945, δ2=0.7026, δ3=0.8247, Log10=0.1578, MAE=0.7944",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp360 / echodiffusion,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,echodiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,"lr=1e-4, bs=48, best_ep=20",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2473, AbsRel=0.4774, δ1=0.4972, δ2=0.7081, δ3=0.8250, Log10=0.1591, MAE=0.7992",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp361 / echodiffusion,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,echodiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,"lr=5e-5, bs=16, best_ep=8",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2419, AbsRel=0.4793, δ1=0.4926, δ2=0.7033, δ3=0.8258, Log10=0.1590, MAE=0.8010",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp361 / echodiffusion,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,echodiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,"lr=5e-5, bs=48, best_ep=8",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2396, AbsRel=0.5748, δ1=0.4713, δ2=0.6860, δ3=0.8110, Log10=0.1720, MAE=0.8511",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp362 / echodiffusion,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,echodiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,"lr=1e-4, bs=32, best_ep=8",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2292, AbsRel=0.4557, δ1=0.4923, δ2=0.7098, δ3=0.8314, Log10=0.1569, MAE=0.7907",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp363 / echodiffusion,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,echodiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,"lr=5e-4, bs=16, best_ep=20",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2307, AbsRel=0.5035, δ1=0.4861, δ2=0.6982, δ3=0.8218, Log10=0.1627, MAE=0.8118",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp363 / echodiffusion,PASSED,EchoDiffusion,binaural spec + raw waveform,ERP depth,echodiffusion,BerHu + SILog depth; Wav2Vec/CIDE conditioning,"lr=5e-4, bs=48, best_ep=28",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2198, AbsRel=0.4482, δ1=0.4936, δ2=0.7097, δ3=0.8328, Log10=0.1546, MAE=0.7772",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp365 / pretrained_resnet,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,pretrained_resnet,BerHu + SILog depth unless noted,"lr=1e-4, bs=32, best_ep=8",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.3154, AbsRel=0.5554, δ1=0.4688, δ2=0.6761, δ3=0.8044, Log10=0.1732, MAE=0.8663",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp366 / pretrained_resnet,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,pretrained_resnet,BerHu + SILog depth unless noted,"lr=5e-5, bs=32, best_ep=4",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.3332, AbsRel=0.5022, δ1=0.4482, δ2=0.6641, δ3=0.7982, Log10=0.1751, MAE=0.8658",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp367 / pretrained_resnet,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,pretrained_resnet,BerHu + SILog depth unless noted,"lr=5e-4, bs=160, best_ep=16",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.3413, AbsRel=0.5171, δ1=0.4636, δ2=0.6690, δ3=0.7982, Log10=0.1750, MAE=0.8685",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp367 / pretrained_resnet,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,pretrained_resnet,BerHu + SILog depth unless noted,"lr=5e-4, bs=32, best_ep=8",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2906, AbsRel=0.5373, δ1=0.4638, δ2=0.6784, δ3=0.8089, Log10=0.1708, MAE=0.8504",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp368 / pretrained_resnet,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,pretrained_resnet,BerHu + SILog depth unless noted,"lr=1e-4, bs=16, best_ep=4",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.2748, AbsRel=0.5274, δ1=0.4722, δ2=0.6849, δ3=0.8108, Log10=0.1667, MAE=0.8298",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp368 / pretrained_resnet,PASSED,Pretrained ResNet,binaural spec adapted to pseudo-RGB,ERP depth,pretrained_resnet,BerHu + SILog depth unless noted,"lr=1e-4, bs=96, best_ep=12",n2_revisit_test; 3192 samples / 9 scenes; cache family e2314b68a4f5 per report_f/g,"RMSE=1.3213, AbsRel=0.5183, δ1=0.4668, δ2=0.6747, δ3=0.8020, Log10=0.1716, MAE=0.8549",Baseline-family HP sweep; use as noise/variance reference.,none reported,KEEP,supplemental_reports
exp301 / renew_single,PASSED except exp390 viz crash noted separately,Renew dual-ViT sound-field bottleneck,binaural spectrogram; predicted SH/sound-field bottleneck,ERP depth + FOA/SH/energy auxiliary,renew_single,Depth + λ_sh + λ_energy + λ_kl_energy depending config,"lr=1e-4, bs=16, best_ep=12, FOA_L1=0.3331",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.0994, AbsRel=0.4492, δ1=0.4859, Log10=0.1580, MAE=0.6847, FOA_COS=0.7346, FOA_DIR=-0.1203",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
exp302 / renew_single (v2),PASSED except exp390 viz crash noted separately,Renew dual-ViT sound-field bottleneck,binaural spectrogram; predicted SH/sound-field bottleneck,ERP depth + FOA/SH/energy auxiliary,renew_single (v2),Depth + λ_sh + λ_energy + λ_kl_energy depending config,"lr=1e-4, bs=32, best_ep=16, FOA_L1=0.0231",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.0921, AbsRel=0.4615, δ1=0.5023, Log10=0.1575, MAE=0.6798, FOA_COS=0.9985, FOA_DIR=0.9963",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
exp303 / renew_dpt_only,PASSED except exp390 viz crash noted separately,Renew DPT-only ablation,binaural spectrogram; predicted SH/sound-field bottleneck,ERP depth + FOA/SH/energy auxiliary,renew_dpt_only,Depth + λ_sh + λ_energy + λ_kl_energy depending config,"lr=1e-4, bs=32, best_ep=12, FOA_L1=0.0240",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.0999, AbsRel=0.4685, δ1=0.4928, Log10=0.1589, MAE=0.6882, FOA_COS=0.9986, FOA_DIR=0.9964",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
exp304 / renew_dpt_only (no-KL),PASSED except exp390 viz crash noted separately,Renew DPT-only ablation,binaural spectrogram; predicted SH/sound-field bottleneck,ERP depth + FOA/SH/energy auxiliary,renew_dpt_only (no-KL),Depth + λ_sh + λ_energy + λ_kl_energy depending config,"lr=1e-4, bs=32, best_ep=8, FOA_L1=0.0248",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.0696, AbsRel=0.5011, δ1=0.4916, Log10=0.1586, MAE=0.6845, FOA_COS=0.9985, FOA_DIR=0.9962",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
exp305 / renew_single (radial),PASSED except exp390 viz crash noted separately,Renew dual-ViT sound-field bottleneck,binaural spectrogram; predicted SH/sound-field bottleneck,ERP depth + FOA/SH/energy auxiliary,renew_single (radial),Depth + λ_sh + λ_energy + λ_kl_energy depending config,"lr=1e-4, bs=32, best_ep=28, FOA_L1=0.2923",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2510, AbsRel=0.4575, δ1=0.5045, Log10=0.1580, MAE=0.7936, FOA_COS=0.8347, FOA_DIR=0.6250",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
exp306 / renew_single (radial v2),PASSED except exp390 viz crash noted separately,Renew dual-ViT sound-field bottleneck,binaural spectrogram; predicted SH/sound-field bottleneck,ERP depth + FOA/SH/energy auxiliary,renew_single (radial v2),Depth + λ_sh + λ_energy + λ_kl_energy depending config,"lr=1e-4, bs=32, best_ep=18, FOA_L1=0.0238",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2233, AbsRel=0.4742, δ1=0.5033, Log10=0.1554, MAE=0.7835, FOA_COS=0.9986, FOA_DIR=0.9965",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
