run_id,model_name,role,era,config_path,log_path,checkpoint_path,result_path,qualitative_path,git_commit,status,notes
exp414,UNet bottleneck ⊕ MLP(g⊙rep_gt); drop bin 4,ablation,radial,config/n4_0425.yaml,logs/n4_train/exp414_n4_drop4_lr1e4_bs64.log;logs/n4_test/exp414_n4_drop4_lr1e4_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp414_n4_drop4_lr1e4_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp414_n4_drop4_lr1e4_bs16;checkpoints/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp414_n4_drop4_lr1e4_bs64,results/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp414_n4_drop4_lr1e4_bs128;results/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp414_n4_drop4_lr1e4_bs16;results/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp414_n4_drop4_lr1e4_bs64,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2250, AbsRel=0.4438, δ1=0.4989, δ2=0.7128, δ3=0.8312, Log10=0.1554, MAE=0.7843, FOA_COS=0.9997, FOA_DIR=0.9937"
exp418,UNet bottleneck ⊕ MLP(g⊙rep_gt); binaural-only floor (gate=…,ablation,radial,config/n4_0425.yaml,logs/n4_train/exp418_n4_binaural_lr1e4_bs64.log;logs/n4_test/exp418_n4_binaural_lr1e4_bs64_test.log,checkpoints/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp418_n4_binaural_lr1e4_bs128;checkpoints/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp418_n4_binaural_lr1e4_bs16;checkpoints/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp418_n4_binaural_lr1e4_bs64,results/n4_0425_soundspaces_BS128_Lr0.0001_AdamW_exp418_n4_binaural_lr1e4_bs128;results/n4_0425_soundspaces_BS16_Lr0.0001_AdamW_exp418_n4_binaural_lr1e4_bs16;results/n4_0425_soundspaces_BS64_Lr0.0001_AdamW_exp418_n4_binaural_lr1e4_bs64,,97b6668,archive,"ledger KEEP + radial-era | metrics=RMSE=1.2902, AbsRel=0.4688, δ1=0.4896, δ2=0.7035, δ3=0.8254, Log10=0.1604, MAE=0.8059, FOA_COS=0.4736, FOA_DIR=0.4444"
exp700,config=echodiffusion_ambi; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi.yaml,logs/echodiff_ambi_train/exp700_eda_input_lr5e4_bs64.log;logs/echodiff_ambi_train/exp700_eda_input_lr5e4_bs128.log;logs/echodiff_ambi_test/exp700_eda_input_lr5e4_bs64_test.log;logs/echodiff_ambi_test/exp700_eda_input_lr5e4_bs128_test.log,checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr0.0005_AdamW_exp700_eda_input_lr5e4_bs128;checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0005_AdamW_exp700_eda_input_lr5e4_bs64,results/echodiffusion_ambi_soundspaces_BS128_Lr0.0005_AdamW_exp700_eda_input_lr5e4_bs128;results/echodiffusion_ambi_soundspaces_BS64_Lr0.0005_AdamW_exp700_eda_input_lr5e4_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp701,config=echodiffusion_ambi; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi.yaml,logs/echodiff_ambi_train/exp701_eda_input_lr1e4_bs128.log;logs/echodiff_ambi_test/exp701_eda_input_lr1e4_bs128_test.log,checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr0.0001_AdamW_exp701_eda_input_lr1e4_bs128;checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0001_AdamW_exp701_eda_input_lr1e4_bs64,results/echodiffusion_ambi_soundspaces_BS128_Lr0.0001_AdamW_exp701_eda_input_lr1e4_bs128;results/echodiffusion_ambi_soundspaces_BS64_Lr0.0001_AdamW_exp701_eda_input_lr1e4_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp702,config=echodiffusion_ambi; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi.yaml,logs/echodiff_ambi_train/exp702_eda_input_lr5e5_bs128.log;logs/echodiff_ambi_test/exp702_eda_input_lr5e5_bs128_test.log,checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp702_eda_input_lr5e5_bs128;checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp702_eda_input_lr5e5_bs64,results/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp702_eda_input_lr5e5_bs128;results/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp702_eda_input_lr5e5_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp703,config=echodiffusion_ambi; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi.yaml,logs/echodiff_ambi_train/exp703_eda_input_lr1e3_bs128.log;logs/echodiff_ambi_test/exp703_eda_input_lr1e3_bs128_test.log,checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr0.001_AdamW_exp703_eda_input_lr1e3_bs128;checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.001_AdamW_exp703_eda_input_lr1e3_bs64,results/echodiffusion_ambi_soundspaces_BS128_Lr0.001_AdamW_exp703_eda_input_lr1e3_bs128;results/echodiffusion_ambi_soundspaces_BS64_Lr0.001_AdamW_exp703_eda_input_lr1e3_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp704,config=echodiffusion_ambi; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi.yaml,logs/echodiff_ambi_train/exp704_eda_cond_lr5e4_bs128.log;logs/echodiff_ambi_test/exp704_eda_cond_lr5e4_bs128_test.log,checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr0.0005_AdamW_exp704_eda_cond_lr5e4_bs128;checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0005_AdamW_exp704_eda_cond_lr5e4_bs64,results/echodiffusion_ambi_soundspaces_BS128_Lr0.0005_AdamW_exp704_eda_cond_lr5e4_bs128;results/echodiffusion_ambi_soundspaces_BS64_Lr0.0005_AdamW_exp704_eda_cond_lr5e4_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp705,config=echodiffusion_ambi; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi.yaml,logs/echodiff_ambi_train/exp705_eda_cond_lr1e4_bs128.log;logs/echodiff_ambi_test/exp705_eda_cond_lr1e4_bs128_test.log,checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr0.0001_AdamW_exp705_eda_cond_lr1e4_bs128;checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0001_AdamW_exp705_eda_cond_lr1e4_bs64,results/echodiffusion_ambi_soundspaces_BS128_Lr0.0001_AdamW_exp705_eda_cond_lr1e4_bs128;results/echodiffusion_ambi_soundspaces_BS64_Lr0.0001_AdamW_exp705_eda_cond_lr1e4_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp706,config=echodiffusion_ambi; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi.yaml,logs/echodiff_ambi_train/exp706_eda_cond_lr5e5_bs128.log;logs/echodiff_ambi_test/exp706_eda_cond_lr5e5_bs128_test.log,checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp706_eda_cond_lr5e5_bs128;checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp706_eda_cond_lr5e5_bs64,results/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp706_eda_cond_lr5e5_bs128;results/echodiffusion_ambi_soundspaces_BS128_Lr5e-05_AdamW_exp706_eda_cond_lr5e5_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp707,config=echodiffusion_ambi; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi.yaml,logs/echodiff_ambi_train/exp707_eda_cond_lr1e3_bs128.log;logs/echodiff_ambi_test/exp707_eda_cond_lr1e3_bs128_test.log,checkpoints/echodiffusion_ambi_soundspaces_BS128_Lr0.001_AdamW_exp707_eda_cond_lr1e3_bs128;checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.001_AdamW_exp707_eda_cond_lr1e3_bs64,results/echodiffusion_ambi_soundspaces_BS128_Lr0.001_AdamW_exp707_eda_cond_lr1e3_bs128;results/echodiffusion_ambi_soundspaces_BS64_Lr0.001_AdamW_exp707_eda_cond_lr1e3_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp244,config=pvit_n1_temap_rms_film; model.name=UNKNOWN,ours,pre-radial,config/pvit_n1_temap_rms_film.yaml,logs/n1_train/exp244_n1_pvit_trms_film_lr1e4.log;logs/n1_test/exp244_n1_pvit_trms_film_lr1e4_test.log,checkpoints/pvit_n1_temap_rms_film_soundspaces_BS16_Lr0.0001_AdamW_exp244_n1_pvit_trms_film_lr1e4,results/pvit_n1_temap_rms_film_soundspaces_BS16_Lr0.0001_AdamW_exp244_n1_pvit_trms_film_lr1e4,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp245,config=pvit_n1_temap_eattn; model.name=UNKNOWN,ours,pre-radial,config/pvit_n1_temap_eattn.yaml,logs/n1_train/exp245_n1_pvit_eattn_lr1e4.log;logs/n1_test/exp245_n1_pvit_eattn_lr1e4_test.log,checkpoints/pvit_n1_temap_eattn_soundspaces_BS16_Lr0.0001_AdamW_exp245_n1_pvit_eattn_lr1e4,results/pvit_n1_temap_eattn_soundspaces_BS16_Lr0.0001_AdamW_exp245_n1_pvit_eattn_lr1e4,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp246,config=pvit_n1_temap_mssh; model.name=UNKNOWN,ours,pre-radial,config/pvit_n1_temap_mssh.yaml,logs/n1_train/exp246_n1_pvit_mssh_lr1e4.log;logs/n1_test/exp246_n1_pvit_mssh_lr1e4_test.log,checkpoints/pvit_n1_temap_mssh_soundspaces_BS16_Lr0.0001_AdamW_exp246_n1_pvit_mssh_lr1e4,results/pvit_n1_temap_mssh_soundspaces_BS16_Lr0.0001_AdamW_exp246_n1_pvit_mssh_lr1e4,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp231,config=n2_temporal_energy_overlap3; model.name=UNKNOWN,ours,pre-radial,config/n2_temporal_energy_overlap3.yaml,logs/n2_train/exp231_n2_tenergy_ov3_lr1e3_lsh0.1.log;logs/n2_test/exp231_n2_tenergy_ov3_lr1e3_lsh0.1_test.log,checkpoints/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp231_n2_tenergy_ov3_lr1e3_lsh0.1,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp231_n2_tenergy_ov3_lr1e3_lsh0.1,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp232,config=n2_temporal_energy_overlap3; model.name=UNKNOWN,ours,pre-radial,config/n2_temporal_energy_overlap3.yaml,logs/n2_train/exp232_n2_tenergy_ov3_lr5e4_lsh0.1.log;logs/n2_test/exp232_n2_tenergy_ov3_lr5e4_lsh0.1_test.log,checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp232_n2_tenergy_ov3_lr5e4_lsh0.1,results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp232_n2_tenergy_ov3_lr5e4_lsh0.1,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp233,config=n2_temporal_energy_overlap3; model.name=UNKNOWN,ours,pre-radial,config/n2_temporal_energy_overlap3.yaml,logs/n2_train/exp233_n2_tenergy_ov3_lr1e3_lsh0.3.log;logs/n2_test/exp233_n2_tenergy_ov3_lr1e3_lsh0.3_test.log,checkpoints/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp233_n2_tenergy_ov3_lr1e3_lsh0.3,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp233_n2_tenergy_ov3_lr1e3_lsh0.3,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp234,config=n2_temap_input_overlap3; model.name=UNKNOWN,ours,pre-radial,config/n2_temap_input_overlap3.yaml,logs/n2_train/exp234_n2_temap_ov3_lr1e3_lsh0.1.log;logs/n2_test/exp234_n2_temap_ov3_lr1e3_lsh0.1_test.log,checkpoints/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp234_n2_temap_ov3_lr1e3_lsh0.1,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp234_n2_temap_ov3_lr1e3_lsh0.1,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp235,config=n2_temap_input_overlap3; model.name=UNKNOWN,ours,pre-radial,config/n2_temap_input_overlap3.yaml,logs/n2_train/exp235_n2_temap_ov3_lr5e4_lsh0.1.log,checkpoints/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp235_n2_temap_ov3_lr5e4_lsh0.1,results/unet_256_soundspaces_BS128_Lr0.0005_AdamW_exp235_n2_temap_ov3_lr5e4_lsh0.1,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp236,config=n2_temporal_energy_overlap3_signed; model.name=UNKNO…,ours,pre-radial,config/n2_temporal_energy_overlap3_signed.yaml,logs/n2_train/exp236_n2_tenergy_ov3_signed_lr1e3.log,checkpoints/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp236_n2_tenergy_ov3_signed_lr1e3,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp236_n2_tenergy_ov3_signed_lr1e3,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp237,config=n2_temporal_energy_overlap3_wloss; model.name=UNKNOWN,ours,pre-radial,config/n2_temporal_energy_overlap3_wloss.yaml,logs/n2_train/exp237_n2_tenergy_ov3_wloss_lr1e3.log,checkpoints/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp237_n2_tenergy_ov3_wloss_lr1e3,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp237_n2_tenergy_ov3_wloss_lr1e3,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp238,config=n2_temporal_energy_overlap3_deccond; model.name=UNKN…,ours,pre-radial,config/n2_temporal_energy_overlap3_deccond.yaml,logs/n2_train/exp238_n2_tenergy_ov3_deccond_lr1e3.log,checkpoints/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp238_n2_tenergy_ov3_deccond_lr1e3,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp238_n2_tenergy_ov3_deccond_lr1e3,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp239,config=n2_temporal_energy_overlap4; model.name=UNKNOWN,ours,pre-radial,config/n2_temporal_energy_overlap4.yaml,,,,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp240,config=n2_temporal_energy_overlap4; model.name=UNKNOWN,ours,pre-radial,config/n2_temporal_energy_overlap4.yaml,,,,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp730,config=echodiff_sh_side_plus; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiff_sh_side_plus.yaml,logs/n2_0427_train/exp730_sideplus_baseline_lr5e4_bs128.log;logs/n2_0427_test/exp730_sideplus_baseline_lr5e4_bs128_test.log,checkpoints/echodiff_sh_side_plus_soundspaces_BS128_Lr0.0005_AdamW_exp730_sideplus_baseline_lr5e4_bs128,results/echodiff_sh_side_plus_soundspaces_BS128_Lr0.0005_AdamW_exp730_sideplus_baseline_lr5e4_bs128,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp731,config=echodiff_sh_side_plus; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiff_sh_side_plus.yaml,logs/n2_0427_train/exp731_sideplus_oracleUB_gate-ones_lr5e4_bs128.log;logs/n2_0427_test/exp731_sideplus_oracleUB_gate-ones_lr5e4_bs128_test.log,checkpoints/echodiff_sh_side_plus_soundspaces_BS128_Lr0.0005_AdamW_exp731_sideplus_oracleUB_gate-ones_lr5e4_bs128,results/echodiff_sh_side_plus_soundspaces_BS128_Lr0.0005_AdamW_exp731_sideplus_oracleUB_gate-ones_lr5e4_bs128,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp720,config=echodiffusion_ambi_sh; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi_sh.yaml,logs/n2_echodiff_ambi_sh_train/exp720_eda_sh5_lr5e4_bs128.log;logs/n2_echodiff_ambi_sh_test/exp720_eda_sh5_lr5e4_bs128_test.log,checkpoints/echodiffusion_ambi_sh_soundspaces_BS128_Lr0.0005_AdamW_exp720_eda_sh5_lr5e4_bs128;checkpoints/echodiffusion_ambi_sh_soundspaces_BS64_Lr0.0005_AdamW_exp720_eda_sh5_lr5e4_bs64,results/echodiffusion_ambi_sh_soundspaces_BS128_Lr0.0005_AdamW_exp720_eda_sh5_lr5e4_bs128;results/echodiffusion_ambi_sh_soundspaces_BS64_Lr0.0005_AdamW_exp720_eda_sh5_lr5e4_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp721,config=echodiffusion_ambi_sh; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi_sh.yaml,logs/n2_echodiff_ambi_sh_train/exp721_eda_sh5_lr1e4_bs128.log;logs/n2_echodiff_ambi_sh_test/exp721_eda_sh5_lr1e4_bs128_test.log,checkpoints/echodiffusion_ambi_sh_soundspaces_BS128_Lr0.0001_AdamW_exp721_eda_sh5_lr1e4_bs128;checkpoints/echodiffusion_ambi_sh_soundspaces_BS64_Lr0.0001_AdamW_exp721_eda_sh5_lr1e4_bs64,results/echodiffusion_ambi_sh_soundspaces_BS128_Lr0.0001_AdamW_exp721_eda_sh5_lr1e4_bs128;results/echodiffusion_ambi_sh_soundspaces_BS64_Lr0.0001_AdamW_exp721_eda_sh5_lr1e4_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp722,config=echodiffusion_ambi_sh; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi_sh.yaml,logs/n2_echodiff_ambi_sh_train/exp722_eda_sh5_lr5e5_bs128.log,checkpoints/echodiffusion_ambi_sh_soundspaces_BS128_Lr5e-05_AdamW_exp722_eda_sh5_lr5e5_bs128;checkpoints/echodiffusion_ambi_sh_soundspaces_BS64_Lr5e-05_AdamW_exp722_eda_sh5_lr5e5_bs64,results/echodiffusion_ambi_sh_soundspaces_BS128_Lr5e-05_AdamW_exp722_eda_sh5_lr5e5_bs128;results/echodiffusion_ambi_sh_soundspaces_BS64_Lr5e-05_AdamW_exp722_eda_sh5_lr5e5_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp723,config=echodiffusion_ambi_sh; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion_ambi_sh.yaml,logs/n2_echodiff_ambi_sh_train/exp723_eda_sh5_lr1e3_bs128.log,checkpoints/echodiffusion_ambi_sh_soundspaces_BS128_Lr0.001_AdamW_exp723_eda_sh5_lr1e3_bs128;checkpoints/echodiffusion_ambi_sh_soundspaces_BS64_Lr0.001_AdamW_exp723_eda_sh5_lr1e3_bs64,results/echodiffusion_ambi_sh_soundspaces_BS128_Lr0.001_AdamW_exp723_eda_sh5_lr1e3_bs128;results/echodiffusion_ambi_sh_soundspaces_BS64_Lr0.001_AdamW_exp723_eda_sh5_lr1e3_bs64,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp360,config=echodiffusion; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion.yaml,logs/n2_revisit_train/exp360_echodiff_lr1e4_bs16.log;logs/n2_revisit_train/exp360_echodiff_lr1e4_bs48.log;logs/n2_revisit_test/exp360_echodiff_lr1e4_bs48_test.log,checkpoints/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs16;checkpoints/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs32;checkpoints/echodiffusion_soundspaces_BS48_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs48;checkpoints/echodiffusion_soundspaces_BS8_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs8,results/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs16;results/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs32;results/echodiffusion_soundspaces_BS48_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs48;results/echodiffusion_soundspaces_BS8_Lr0.0001_AdamW_exp360_echodiff_lr1e4_bs8,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp361,config=echodiffusion; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion.yaml,logs/n2_revisit_train/exp361_echodiff_lr5e5_bs16.log;logs/n2_revisit_train/exp361_echodiff_lr5e5_bs48.log;logs/n2_revisit_test/exp361_echodiff_lr5e5_bs48_test.log,checkpoints/echodiffusion_soundspaces_BS16_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs16;checkpoints/echodiffusion_soundspaces_BS32_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs32;checkpoints/echodiffusion_soundspaces_BS48_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs48;checkpoints/echodiffusion_soundspaces_BS8_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs8,results/echodiffusion_soundspaces_BS16_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs16;results/echodiffusion_soundspaces_BS32_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs32;results/echodiffusion_soundspaces_BS48_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs48;results/echodiffusion_soundspaces_BS8_Lr5e-05_AdamW_exp361_echodiff_lr5e5_bs8,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp362,config=echodiffusion; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion.yaml,logs/n2_revisit_train/exp362_echodiff_lr1e4_bs8.log;logs/n2_revisit_train/exp362_echodiff_lr1e4_bs32.log;logs/n2_revisit_test/exp362_echodiff_lr1e4_bs32_test.log,checkpoints/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp362_echodiff_lr1e4_bs16;checkpoints/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_exp362_echodiff_lr1e4_bs32;checkpoints/echodiffusion_soundspaces_BS4_Lr0.0001_AdamW_exp362_echodiff_lr1e4_bs4;checkpoints/echodiffusion_soundspaces_BS8_Lr0.0001_AdamW_exp362_echodiff_lr1e4_bs8,results/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp362_echodiff_lr1e4_bs16;results/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_exp362_echodiff_lr1e4_bs32;results/echodiffusion_soundspaces_BS4_Lr0.0001_AdamW_exp362_echodiff_lr1e4_bs4;results/echodiffusion_soundspaces_BS8_Lr0.0001_AdamW_exp362_echodiff_lr1e4_bs8,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp363,config=echodiffusion; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion.yaml,logs/n2_revisit_train/exp363_echodiff_lr5e4_bs16.log;logs/n2_revisit_train/exp363_echodiff_lr5e4_bs48.log;logs/n2_revisit_test/exp363_echodiff_lr5e4_bs48_test.log,checkpoints/echodiffusion_soundspaces_BS16_Lr0.0005_AdamW_exp363_echodiff_lr5e4_bs16;checkpoints/echodiffusion_soundspaces_BS32_Lr0.0005_AdamW_exp363_echodiff_lr5e4_bs32;checkpoints/echodiffusion_soundspaces_BS48_Lr0.0005_AdamW_exp363_echodiff_lr5e4_bs48;checkpoints/echodiffusion_soundspaces_BS8_Lr0.0005_AdamW_exp363_echodiff_lr5e4_bs8,results/echodiffusion_soundspaces_BS16_Lr0.0005_AdamW_exp363_echodiff_lr5e4_bs16;results/echodiffusion_soundspaces_BS32_Lr0.0005_AdamW_exp363_echodiff_lr5e4_bs32;results/echodiffusion_soundspaces_BS48_Lr0.0005_AdamW_exp363_echodiff_lr5e4_bs48;results/echodiffusion_soundspaces_BS8_Lr0.0005_AdamW_exp363_echodiff_lr5e4_bs8,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp364,config=echodiffusion; model.name=UNKNOWN,comparison_baseline,pre-radial,config/echodiffusion.yaml,logs/n2_revisit_train/exp364_echodiff_lr1e5_bs16.log;logs/n2_revisit_train/exp364_echodiff_lr1e5_bs48.log;logs/n2_revisit_test/exp364_echodiff_lr1e5_bs48_test.log,checkpoints/echodiffusion_soundspaces_BS16_Lr1e-05_AdamW_exp364_echodiff_lr1e5_bs16;checkpoints/echodiffusion_soundspaces_BS32_Lr1e-05_AdamW_exp364_echodiff_lr1e5_bs32;checkpoints/echodiffusion_soundspaces_BS48_Lr1e-05_AdamW_exp364_echodiff_lr1e5_bs48,results/echodiffusion_soundspaces_BS16_Lr1e-05_AdamW_exp364_echodiff_lr1e5_bs16;results/echodiffusion_soundspaces_BS32_Lr1e-05_AdamW_exp364_echodiff_lr1e5_bs32;results/echodiffusion_soundspaces_BS48_Lr1e-05_AdamW_exp364_echodiff_lr1e5_bs48,,97b6668,archive,patched: comparison baseline w/ non-empty checkpoint; promoted to archive
exp366,config=pretrain_resnet; model.name=UNKNOWN,pretrained_backbone,pre-radial,config/pretrain_resnet.yaml,logs/n2_revisit_train/exp366_resnet_lr5e5_bs32.log;logs/n2_revisit_train/exp366_resnet_lr5e5_bs160.log;logs/n2_revisit_test/exp366_resnet_lr5e5_bs32_test.log,checkpoints/pretrained_resnet_soundspaces_BS160_Lr5e-05_AdamW_exp366_resnet_lr5e5_bs160;checkpoints/pretrained_resnet_soundspaces_BS32_Lr5e-05_AdamW_exp366_resnet_lr5e5_bs32,results/pretrained_resnet_soundspaces_BS160_Lr5e-05_AdamW_exp366_resnet_lr5e5_bs160;results/pretrained_resnet_soundspaces_BS32_Lr5e-05_AdamW_exp366_resnet_lr5e5_bs32,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
exp367,config=pretrain_resnet; model.name=UNKNOWN,pretrained_backbone,pre-radial,config/pretrain_resnet.yaml,logs/n2_revisit_train/exp367_resnet_lr5e4_bs32.log;logs/n2_revisit_train/exp367_resnet_lr5e4_bs160.log;logs/n2_revisit_test/exp367_resnet_lr5e4_bs160_test.log,checkpoints/pretrained_resnet_soundspaces_BS160_Lr0.0005_AdamW_exp367_resnet_lr5e4_bs160;checkpoints/pretrained_resnet_soundspaces_BS32_Lr0.0005_AdamW_exp367_resnet_lr5e4_bs32,results/pretrained_resnet_soundspaces_BS160_Lr0.0005_AdamW_exp367_resnet_lr5e4_bs160;results/pretrained_resnet_soundspaces_BS32_Lr0.0005_AdamW_exp367_resnet_lr5e4_bs32,,97b6668,deprecated,ledger PLANNED/NOT REPORTED | metrics=NOT REPORTED
